
[Name]
commenface_dingzi_waike

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
-4.37913975e-003, 5.98404408e-002, 1.24401256e-001, 3.00675934e+002
-2.19067838e-003, 5.99604920e-002, 1.20472692e-001, 3.01904907e+002
-4.37917467e-003, 5.98404408e-002, 1.22436970e-001, 3.00308228e+002
-4.37920215e-003, 5.98404370e-002, 1.20472692e-001, 3.01497467e+002
-2.19078385e-003, 5.99604696e-002, 1.26365542e-001, 3.00985199e+002
-4.37910249e-003, 5.98404445e-002, 1.26365542e-001, 3.00935913e+002
-1.30447643e-002, 5.85651770e-002, 1.30294129e-001, 3.00993439e+002
-1.72852036e-002, 5.74566126e-002, 1.24401271e-001, 3.00465698e+002
-1.72855258e-002, 5.74565157e-002, 1.22436985e-001, 3.00125916e+002
-1.93720330e-002, 5.67869879e-002, 1.26365557e-001, 3.00759003e+002
-1.72850695e-002, 5.74566536e-002, 1.26365557e-001, 3.00729858e+002
-1.30450698e-002, 5.85651062e-002, 1.24401249e-001, 3.00477325e+002
-1.30453734e-002, 5.85650392e-002, 1.22436956e-001, 3.00142334e+002
-1.08983107e-002, 5.90024404e-002, 1.20472692e-001, 3.01370087e+002
-1.51752355e-002, 5.80495931e-002, 1.24401256e-001, 3.00464264e+002
-1.30461520e-002, 5.85650392e-002, 1.20472692e-001, 3.01361786e+002
-1.51755745e-002, 5.80495037e-002, 1.22436970e-001, 3.00130890e+002
-1.51764844e-002, 5.80494963e-002, 1.20472692e-001, 3.01348785e+002
-1.30448369e-002, 5.85651584e-002, 1.28329843e-001, 3.00905426e+002
-1.30449375e-002, 5.85651360e-002, 1.26365542e-001, 3.00736603e+002
-1.51749961e-002, 5.80496565e-002, 1.28329843e-001, 3.00899292e+002
-1.51750958e-002, 5.80496304e-002, 1.26365542e-001, 3.00725128e+002
-1.72849763e-002, 5.74566796e-002, 1.28329843e-001, 3.00910126e+002
1.30456472e-002, 5.85651956e-002, 1.57794118e-001, 3.00961884e+002
1.30456435e-002, 5.85651956e-002, 1.61722690e-001, 3.01012695e+002
1.30456351e-002, 5.85651994e-002, 1.59758404e-001, 3.00975494e+002
1.30456919e-002, 5.85651845e-002, 1.51901260e-001, 3.01162506e+002
1.30456621e-002, 5.85651919e-002, 1.55829832e-001, 3.00989990e+002
1.30456770e-002, 5.85651882e-002, 1.53865546e-001, 3.01055084e+002
5.11693543e-007, 6.00004978e-002, 1.55829832e-001, 3.01271729e+002
5.18143906e-007, 6.00004978e-002, 1.57794118e-001, 3.01219330e+002
2.19163718e-003, 5.99604771e-002, 1.55829832e-001, 3.01251740e+002
5.24581537e-007, 6.00004978e-002, 1.59758404e-001, 3.01213165e+002
2.19164463e-003, 5.99604771e-002, 1.57794118e-001, 3.01204193e+002
2.19165278e-003, 5.99604733e-002, 1.59758404e-001, 3.01204254e+002
5.30924353e-007, 6.00004978e-002, 1.61722690e-001, 3.01245026e+002
6.56229444e-003, 5.96406087e-002, 1.55829832e-001, 3.01141418e+002
4.37987456e-003, 5.98404594e-002, 1.57794118e-001, 3.01165100e+002
6.56230375e-003, 5.96406087e-002, 1.57794118e-001, 3.01106476e+002
4.37986571e-003, 5.98404594e-002, 1.55829832e-001, 3.01202881e+002
6.56231400e-003, 5.96406050e-002, 1.59758404e-001, 3.01109070e+002
4.37990297e-003, 5.98404557e-002, 1.61722690e-001, 3.01197693e+002
6.56233774e-003, 5.96406050e-002, 1.61722690e-001, 3.01144989e+002
4.37988434e-003, 5.98404594e-002, 1.59758404e-001, 3.01164978e+002
2.19166512e-003, 5.99604733e-002, 1.61722690e-001, 3.01236176e+002
8.73599295e-003, 5.93611822e-002, 1.55829832e-001, 3.01078461e+002
8.73599760e-003, 5.93611822e-002, 1.57794118e-001, 3.01046539e+002
8.73600412e-003, 5.93611822e-002, 1.59758404e-001, 3.01051392e+002
1.08980732e-002, 5.90025559e-002, 1.57794118e-001, 3.00995453e+002
1.08980769e-002, 5.90025522e-002, 1.55829832e-001, 3.01024933e+002
1.08980890e-002, 5.90025522e-002, 1.61722690e-001, 3.01040161e+002
1.08980713e-002, 5.90025559e-002, 1.59758404e-001, 3.01003357e+002
8.73602834e-003, 5.93611784e-002, 1.61722690e-001, 3.01086426e+002
6.56226696e-003, 5.96406125e-002, 1.49936974e-001, 3.01443115e+002
4.37984802e-003, 5.98404631e-002, 1.51901260e-001, 3.01400513e+002
6.56227628e-003, 5.96406087e-002, 1.51901260e-001, 3.01332336e+002
6.56225625e-003, 5.96406125e-002, 1.47972688e-001, 3.01500214e+002
4.37983917e-003, 5.98404631e-002, 1.49936974e-001, 3.01513519e+002
2.19162204e-003, 5.99604771e-002, 1.51901260e-001, 3.01457367e+002
4.37982939e-003, 5.98404631e-002, 1.47972688e-001, 3.01575226e+002
2.19161459e-003, 5.99604771e-002, 1.49936974e-001, 3.01576935e+002
4.98792758e-007, 6.00004978e-002, 1.51901260e-001, 3.01484772e+002
2.19160668e-003, 5.99604771e-002, 1.47972688e-001, 3.01632507e+002
4.92338131e-007, 6.00004978e-002, 1.49936974e-001, 3.01602295e+002
6.56228513e-003, 5.96406087e-002, 1.53865546e-001, 3.01217926e+002
4.37985687e-003, 5.98404594e-002, 1.53865546e-001, 3.01285339e+002
2.19162973e-003, 5.99604771e-002, 1.53865546e-001, 3.01339508e+002
5.05243122e-007, 6.00004978e-002, 1.53865546e-001, 3.01361603e+002
1.08980853e-002, 5.90025522e-002, 1.51901260e-001, 3.01207520e+002
8.73598456e-003, 5.93611859e-002, 1.51901260e-001, 3.01263123e+002
8.73597991e-003, 5.93611859e-002, 1.49936974e-001, 3.01374084e+002
8.73597339e-003, 5.93611859e-002, 1.47972688e-001, 3.01431030e+002
1.08980816e-002, 5.90025522e-002, 1.53865546e-001, 3.01096710e+002
8.73598922e-003, 5.93611822e-002, 1.53865546e-001, 3.01154205e+002
1.51762348e-002, 5.80495857e-002, 1.71544135e-001, 3.00391815e+002
1.30460886e-002, 5.85650988e-002, 1.71544135e-001, 3.00416901e+002
1.51761053e-002, 5.80496192e-002, 1.69579834e-001, 3.00669952e+002
1.51765617e-002, 5.80495000e-002, 1.73508421e-001, 3.00066620e+002
1.30471233e-002, 5.85650392e-002, 1.75472692e-001, 3.00967773e+002
1.30463699e-002, 5.85650355e-002, 1.73508421e-001, 3.00088623e+002
1.51759582e-002, 5.80496602e-002, 1.65651262e-001, 3.00989258e+002
1.51758939e-002, 5.80496751e-002, 1.63686976e-001, 3.01027039e+002
1.30457906e-002, 5.85651621e-002, 1.65651262e-001, 3.01006714e+002
1.30457068e-002, 5.85651807e-002, 1.63686976e-001, 3.01038086e+002
1.51760252e-002, 5.80496415e-002, 1.67615548e-001, 3.00871704e+002
1.30459694e-002, 5.85651249e-002, 1.69579834e-001, 3.00691650e+002
1.30458781e-002, 5.85651435e-002, 1.67615548e-001, 3.00891205e+002
5.20969422e-007, 6.00004978e-002, 1.71544150e-001, 3.00699860e+002
2.19176873e-003, 5.99604696e-002, 1.69579849e-001, 3.00965912e+002
5.46992510e-007, 6.00004978e-002, 1.69579849e-001, 3.00986786e+002
2.19177897e-003, 5.99604696e-002, 1.71544135e-001, 3.00680420e+002
4.00152146e-007, 6.00004978e-002, 1.73508435e-001, 3.00343597e+002
2.19173962e-003, 5.99604733e-002, 1.73508421e-001, 3.00325928e+002
8.11310343e-008, 6.00005575e-002, 1.75472692e-001, 3.01527679e+002
6.56266138e-003, 5.96405677e-002, 1.71544135e-001, 3.00575043e+002
6.56260410e-003, 5.96405752e-002, 1.69579834e-001, 3.00854645e+002
4.38012974e-003, 5.98404408e-002, 1.71544135e-001, 3.00635406e+002
4.38009156e-003, 5.98404445e-002, 1.69579834e-001, 3.00917725e+002
6.56282715e-003, 5.96405603e-002, 1.75472692e-001, 3.01220337e+002
6.56274287e-003, 5.96405603e-002, 1.73508421e-001, 3.00232239e+002
4.38017398e-003, 5.98404370e-002, 1.75472692e-001, 3.01366058e+002
4.38015629e-003, 5.98404408e-002, 1.73508421e-001, 3.00280701e+002
2.19164998e-003, 5.99604920e-002, 1.75472692e-001, 3.01485291e+002
8.73635244e-003, 5.93611300e-002, 1.69579834e-001, 3.00787231e+002
8.73643067e-003, 5.93611188e-002, 1.71544135e-001, 3.00511749e+002
8.73657316e-003, 5.93610965e-002, 1.73508435e-001, 3.00175476e+002
1.08985240e-002, 5.90024702e-002, 1.71544135e-001, 3.00456757e+002
1.08984243e-002, 5.90024889e-002, 1.69579834e-001, 3.00731781e+002
1.08992821e-002, 5.90024404e-002, 1.75472692e-001, 3.01016357e+002
1.08987419e-002, 5.90024292e-002, 1.73508435e-001, 3.00128113e+002
8.73686094e-003, 5.93611076e-002, 1.75472692e-001, 3.01102783e+002
6.56239549e-003, 5.96405976e-002, 1.63686976e-001, 3.01175873e+002
4.37999424e-003, 5.98404519e-002, 1.65651277e-001, 3.01212189e+002
6.56246580e-003, 5.96405901e-002, 1.65651277e-001, 3.01150116e+002
4.37994394e-003, 5.98404557e-002, 1.63686991e-001, 3.01233276e+002
2.19171657e-003, 5.99604733e-002, 1.65651277e-001, 3.01260345e+002
2.19168863e-003, 5.99604733e-002, 1.63686991e-001, 3.01273926e+002
5.43052693e-007, 6.00004978e-002, 1.65651277e-001, 3.01270477e+002
5.37035930e-007, 6.00004978e-002, 1.63686991e-001, 3.01279846e+002
6.56253751e-003, 5.96405827e-002, 1.67615548e-001, 3.01049591e+002
4.38004453e-003, 5.98404482e-002, 1.67615563e-001, 3.01112305e+002
2.19174451e-003, 5.99604733e-002, 1.67615563e-001, 3.01158997e+002
5.48160585e-007, 6.00004978e-002, 1.67615563e-001, 3.01175446e+002
1.08982455e-002, 5.90025224e-002, 1.65651262e-001, 3.01039581e+002
1.08981570e-002, 5.90025373e-002, 1.63686976e-001, 3.01065430e+002
8.73618294e-003, 5.93611561e-002, 1.65651262e-001, 3.01088165e+002
8.73609632e-003, 5.93611673e-002, 1.63686976e-001, 3.01112091e+002
1.08983358e-002, 5.90025075e-002, 1.67615548e-001, 3.00928864e+002
8.73627048e-003, 5.93611412e-002, 1.67615548e-001, 3.00984985e+002
4.66093667e-007, 6.00004978e-002, 1.42079830e-001, 3.01422272e+002
4.72693131e-007, 6.00004978e-002, 1.44044116e-001, 3.01548157e+002
2.19157897e-003, 5.99604771e-002, 1.42079830e-001, 3.01400848e+002
4.79288303e-007, 6.00004978e-002, 1.46008402e-001, 3.01624176e+002
2.19158828e-003, 5.99604771e-002, 1.44044116e-001, 3.01523499e+002
4.85851785e-007, 6.00004978e-002, 1.47972688e-001, 3.01650330e+002
2.19159760e-003, 5.99604771e-002, 1.46008402e-001, 3.01609222e+002
4.37980564e-003, 5.98404631e-002, 1.44044116e-001, 3.01481049e+002
6.56222878e-003, 5.96406162e-002, 1.44044116e-001, 3.01417480e+002
6.56221434e-003, 5.96406162e-002, 1.42079830e-001, 3.01298096e+002
4.37979307e-003, 5.98404668e-002, 1.42079830e-001, 3.01356598e+002
6.56224322e-003, 5.96406125e-002, 1.46008402e-001, 3.01493500e+002
4.37981775e-003, 5.98404631e-002, 1.46008402e-001, 3.01562347e+002
8.73594079e-003, 5.93611896e-002, 1.42079830e-001, 3.01242584e+002
8.73595290e-003, 5.93611896e-002, 1.44044116e-001, 3.01358917e+002
8.73596407e-003, 5.93611859e-002, 1.46008402e-001, 3.01426880e+002
4.52894739e-007, 6.00004978e-002, 1.38151258e-001, 3.01216156e+002
2.19156966e-003, 5.99604771e-002, 1.40115544e-001, 3.01282257e+002
4.59494203e-007, 6.00004978e-002, 1.40115544e-001, 3.01294647e+002
8.73592962e-003, 5.93611933e-002, 1.40115544e-001, 3.01124451e+002
-3.12562287e-002, 5.12159057e-002, 1.57794118e-001, 3.01220093e+002
-2.93648783e-002, 5.23232967e-002, 1.57794118e-001, 3.01222168e+002
-2.93648876e-002, 5.23232929e-002, 1.55829832e-001, 3.01311676e+002
-3.31058539e-002, 5.00401855e-002, 1.57794118e-001, 3.01194611e+002
-3.12562361e-002, 5.12158982e-002, 1.55829832e-001, 3.01315460e+002
-2.93648578e-002, 5.23233116e-002, 1.61722690e-001, 3.01169342e+002
-2.93648690e-002, 5.23233041e-002, 1.59758404e-001, 3.01178070e+002
-3.12562026e-002, 5.12159206e-002, 1.61722690e-001, 3.01160797e+002
-3.12562175e-002, 5.12159131e-002, 1.59758404e-001, 3.01169647e+002
-3.31058241e-002, 5.00402041e-002, 1.61722690e-001, 3.01122437e+002
-3.31058428e-002, 5.00401929e-002, 1.59758404e-001, 3.01135956e+002
-2.74343155e-002, 5.33608906e-002, 1.55829832e-001, 3.01284821e+002
-2.74343081e-002, 5.33608943e-002, 1.57794118e-001, 3.01199982e+002
-2.74343006e-002, 5.33609018e-002, 1.59758404e-001, 3.01155609e+002
-2.54670959e-002, 5.43273091e-002, 1.57794118e-001, 3.01152191e+002
-2.34658550e-002, 5.52212447e-002, 1.57794118e-001, 3.01092621e+002
-2.34658569e-002, 5.52212447e-002, 1.55829832e-001, 3.01167664e+002
-2.54671015e-002, 5.43273054e-002, 1.55829832e-001, 3.01234039e+002
-2.54670847e-002, 5.43273129e-002, 1.61722690e-001, 3.01108124e+002
-2.34658532e-002, 5.52212447e-002, 1.61722690e-001, 3.01049591e+002
-2.34658532e-002, 5.52212447e-002, 1.59758404e-001, 3.01055298e+002
-2.54670903e-002, 5.43273091e-002, 1.59758404e-001, 3.01112976e+002
-2.74342913e-002, 5.33609055e-002, 1.61722690e-001, 3.01149292e+002
-3.12562585e-002, 5.12158871e-002, 1.51901260e-001, 3.01561066e+002
-2.93649044e-002, 5.23232855e-002, 1.51901260e-001, 3.01559723e+002
-2.93649118e-002, 5.23232780e-002, 1.49936974e-001, 3.01628571e+002
-3.12562697e-002, 5.12158796e-002, 1.49936974e-001, 3.01623871e+002
-2.93649193e-002, 5.23232743e-002, 1.47972688e-001, 3.01626556e+002
-3.31058875e-002, 5.00401631e-002, 1.51901260e-001, 3.01530090e+002
-3.12562771e-002, 5.12158759e-002, 1.47972688e-001, 3.01618103e+002
-3.31058986e-002, 5.00401556e-002, 1.49936974e-001, 3.01585724e+002
-2.93648951e-002, 5.23232892e-002, 1.53865546e-001, 3.01439026e+002
-3.12562473e-002, 5.12158908e-002, 1.53865546e-001, 3.01439484e+002
-3.31058651e-002, 5.00401780e-002, 1.55829832e-001, 3.01287994e+002
-3.31058763e-002, 5.00401706e-002, 1.53865546e-001, 3.01413452e+002
-2.54671127e-002, 5.43273017e-002, 1.51901260e-001, 3.01477753e+002
-2.34658625e-002, 5.52212410e-002, 1.51901260e-001, 3.01404205e+002
-2.34658644e-002, 5.52212410e-002, 1.49936974e-001, 3.01483948e+002
-2.34658625e-002, 5.52212410e-002, 1.47972688e-001, 3.01500580e+002
-2.54671182e-002, 5.43272980e-002, 1.49936974e-001, 3.01555084e+002
-2.74343304e-002, 5.33608831e-002, 1.51901260e-001, 3.01534454e+002
-2.54671201e-002, 5.43272980e-002, 1.47972688e-001, 3.01562775e+002
-2.74343379e-002, 5.33608794e-002, 1.49936974e-001, 3.01606659e+002
-2.74343435e-002, 5.33608794e-002, 1.47972688e-001, 3.01610016e+002
-2.34658588e-002, 5.52212447e-002, 1.53865546e-001, 3.01282959e+002
-2.54671071e-002, 5.43273017e-002, 1.53865546e-001, 3.01352173e+002
-2.74343230e-002, 5.33608869e-002, 1.53865546e-001, 3.01408844e+002
-3.83800343e-002, 4.61192131e-002, 1.57794118e-001, 3.01024994e+002
-3.83800417e-002, 4.61192057e-002, 1.55829832e-001, 3.01124786e+002
-3.83800268e-002, 4.61192168e-002, 1.59758404e-001, 3.00965576e+002
-3.83800156e-002, 4.61192243e-002, 1.61722690e-001, 3.00939972e+002
-3.66701446e-002, 4.74901274e-002, 1.55829832e-001, 3.01178497e+002
-3.66701335e-002, 4.74901348e-002, 1.57794118e-001, 3.01078827e+002
-3.66701223e-002, 4.74901423e-002, 1.59758404e-001, 3.01020630e+002
-3.49112898e-002, 4.87977117e-002, 1.57794118e-001, 3.01140778e+002
-3.49113010e-002, 4.87977043e-002, 1.55829832e-001, 3.01236115e+002
-3.49112600e-002, 4.87977304e-002, 1.61722690e-001, 3.01062592e+002
-3.49112749e-002, 4.87977192e-002, 1.59758404e-001, 3.01082611e+002
-3.66701111e-002, 4.74901535e-002, 1.61722690e-001, 3.00999512e+002
-3.83800529e-002, 4.61191945e-002, 1.51901260e-001, 3.01345734e+002
-3.83800492e-002, 4.61192019e-002, 1.53865546e-001, 3.01241852e+002
-3.49113233e-002, 4.87976857e-002, 1.51901260e-001, 3.01475159e+002
-3.31059098e-002, 5.00401482e-002, 1.47972688e-001, 3.01575439e+002
-3.49113345e-002, 4.87976782e-002, 1.49936974e-001, 3.01526917e+002
-3.66701633e-002, 4.74901125e-002, 1.51901260e-001, 3.01406952e+002
-3.66701744e-002, 4.74901050e-002, 1.49936974e-001, 3.01459625e+002
-3.49113457e-002, 4.87976708e-002, 1.47972688e-001, 3.01516144e+002
-3.49113122e-002, 4.87976931e-002, 1.53865546e-001, 3.01365387e+002
-3.66701558e-002, 4.74901199e-002, 1.53865546e-001, 3.01302521e+002
-2.93647628e-002, 5.23233637e-002, 1.69579834e-001, 3.00998688e+002
-3.12560387e-002, 5.12160212e-002, 1.71544135e-001, 3.00741608e+002
-2.93647014e-002, 5.23233972e-002, 1.71544120e-001, 3.00753174e+002
-3.12560946e-002, 5.12159877e-002, 1.69579834e-001, 3.00991058e+002
-3.31056640e-002, 5.00403121e-002, 1.71544135e-001, 3.00717194e+002
-2.93645486e-002, 5.23234829e-002, 1.73508421e-001, 3.00387787e+002
-3.12556289e-002, 5.12163155e-002, 1.75472692e-001, 3.01427704e+002
-2.93641854e-002, 5.23237586e-002, 1.75472692e-001, 3.01449280e+002
-3.12559120e-002, 5.12160994e-002, 1.73508421e-001, 3.00383392e+002
-3.31053883e-002, 5.00405133e-002, 1.75472692e-001, 3.01359589e+002
-3.31055671e-002, 5.00403754e-002, 1.73508421e-001, 3.00360443e+002
-2.74342187e-002, 5.33609428e-002, 1.69579834e-001, 3.00981293e+002
-2.74341609e-002, 5.33609726e-002, 1.71544120e-001, 3.00728912e+002
-2.74340007e-002, 5.33610545e-002, 1.73508406e-001, 3.00373016e+002
-2.54670028e-002, 5.43273538e-002, 1.71544105e-001, 3.00683807e+002
-2.34658346e-002, 5.52212521e-002, 1.71544105e-001, 3.00623810e+002
-2.34658588e-002, 5.52212447e-002, 1.69579834e-001, 3.00872894e+002
-2.54670456e-002, 5.43273315e-002, 1.69579834e-001, 3.00934601e+002
-2.34657340e-002, 5.52212968e-002, 1.73508391e-001, 3.00279663e+002
-2.54664961e-002, 5.43276779e-002, 1.75472692e-001, 3.01307587e+002
-2.34654658e-002, 5.52214794e-002, 1.75472692e-001, 3.01189911e+002
-2.54668593e-002, 5.43274209e-002, 1.73508391e-001, 3.00332123e+002
-2.74336096e-002, 5.33613451e-002, 1.75472692e-001, 3.01410614e+002
-2.93648392e-002, 5.23233190e-002, 1.63686976e-001, 3.01194000e+002
-3.12561542e-002, 5.12159504e-002, 1.65651262e-001, 3.01189667e+002
-2.93648168e-002, 5.23233339e-002, 1.65651262e-001, 3.01200287e+002
-3.12561803e-002, 5.12159355e-002, 1.63686976e-001, 3.01176727e+002
-3.31057720e-002, 5.00402376e-002, 1.65651262e-001, 3.01134735e+002
-3.31058018e-002, 5.00402190e-002, 1.63686976e-001, 3.01134430e+002
-2.93647926e-002, 5.23233451e-002, 1.67615548e-001, 3.01141113e+002
-3.12561281e-002, 5.12159653e-002, 1.67615548e-001, 3.01134003e+002
-3.31057087e-002, 5.00402823e-002, 1.69579834e-001, 3.00958466e+002
-3.31057422e-002, 5.00402600e-002, 1.67615548e-001, 3.01088745e+002
-2.34658550e-002, 5.52212447e-002, 1.63686976e-001, 3.01067932e+002
-2.54670698e-002, 5.43273203e-002, 1.65651262e-001, 3.01131439e+002
-2.34658588e-002, 5.52212447e-002, 1.65651262e-001, 3.01075470e+002
-2.54670773e-002, 5.43273166e-002, 1.63686976e-001, 3.01126923e+002
-2.74342615e-002, 5.33609204e-002, 1.65651262e-001, 3.01175995e+002
-2.74342764e-002, 5.33609129e-002, 1.63686976e-001, 3.01171906e+002
-2.34658606e-002, 5.52212410e-002, 1.67615548e-001, 3.01021942e+002
-2.54670624e-002, 5.43273240e-002, 1.67615548e-001, 3.01081390e+002
-2.74342429e-002, 5.33609279e-002, 1.67615548e-001, 3.01124237e+002
-3.83799560e-002, 4.61192764e-002, 1.69579834e-001, 3.00782227e+002
-4.00386602e-002, 4.46868129e-002, 1.71544135e-001, 3.00539886e+002
-3.83799374e-002, 4.61192913e-002, 1.71544135e-001, 3.00570313e+002
-4.00386676e-002, 4.46868055e-002, 1.69579834e-001, 3.00753448e+002
-4.00387906e-002, 4.46867496e-002, 1.75472692e-001, 3.01076477e+002
-3.83799225e-002, 4.61193211e-002, 1.75472692e-001, 3.01130951e+002
-3.83799225e-002, 4.61193025e-002, 1.73508421e-001, 3.00251068e+002
-4.00386788e-002, 4.46867980e-002, 1.73508421e-001, 3.00216675e+002
-4.16442081e-002, 4.31945585e-002, 1.75472692e-001, 3.01053192e+002
-4.16440070e-002, 4.31946665e-002, 1.73508421e-001, 3.00216217e+002
-3.66700217e-002, 4.74902205e-002, 1.69579834e-001, 3.00834930e+002
-3.66699956e-002, 4.74902429e-002, 1.71544120e-001, 3.00616486e+002
-3.66699547e-002, 4.74902727e-002, 1.73508421e-001, 3.00287079e+002
-3.49111147e-002, 4.87978347e-002, 1.71544120e-001, 3.00666718e+002
-3.49111557e-002, 4.87978086e-002, 1.69579834e-001, 3.00893768e+002
-3.49109471e-002, 4.87979576e-002, 1.75472692e-001, 3.01259552e+002
-3.49110514e-002, 4.87978831e-002, 1.73508421e-001, 3.00326202e+002
-3.66698727e-002, 4.74903397e-002, 1.75472692e-001, 3.01183655e+002
-3.83799896e-002, 4.61192504e-002, 1.65651262e-001, 3.00944122e+002
-3.83800045e-002, 4.61192355e-002, 1.63686976e-001, 3.00942474e+002
-3.83799747e-002, 4.61192615e-002, 1.67615548e-001, 3.00907318e+002
-4.00386788e-002, 4.46867980e-002, 1.67615548e-001, 3.00864777e+002
-3.49112116e-002, 4.87977676e-002, 1.65651262e-001, 3.01073883e+002
-3.49112377e-002, 4.87977490e-002, 1.63686976e-001, 3.01073273e+002
-3.66700701e-002, 4.74901833e-002, 1.65651262e-001, 3.01007935e+002
-3.66700925e-002, 4.74901684e-002, 1.63686976e-001, 3.01003784e+002
-3.49111855e-002, 4.87977862e-002, 1.67615548e-001, 3.01023193e+002
-3.66700478e-002, 4.74902019e-002, 1.67615548e-001, 3.00962860e+002
-6.56122575e-003, 5.96406199e-002, 1.55829832e-001, 3.01157501e+002
-8.73494335e-003, 5.93611933e-002, 1.57794118e-001, 3.01043854e+002
-6.56121178e-003, 5.96406199e-002, 1.57794118e-001, 3.01102844e+002
-1.08970953e-002, 5.90025559e-002, 1.57794118e-001, 3.00994446e+002
-8.73495359e-003, 5.93611933e-002, 1.55829832e-001, 3.01098419e+002
-6.56119967e-003, 5.96406199e-002, 1.59758404e-001, 3.01084625e+002
-8.73494148e-003, 5.93611933e-002, 1.61722690e-001, 3.01041229e+002
-6.56120107e-003, 5.96406199e-002, 1.61722690e-001, 3.01103302e+002
-8.73493403e-003, 5.93611971e-002, 1.59758404e-001, 3.01024689e+002
-1.08971102e-002, 5.90025522e-002, 1.61722690e-001, 3.00985321e+002
-1.08970935e-002, 5.90025559e-002, 1.59758404e-001, 3.00974548e+002
-4.37880820e-003, 5.98404668e-002, 1.55829832e-001, 3.01212494e+002
-4.37879609e-003, 5.98404668e-002, 1.57794118e-001, 3.01157654e+002
-4.37878491e-003, 5.98404668e-002, 1.59758404e-001, 3.01143829e+002
-2.19058874e-003, 5.99604771e-002, 1.57794118e-001, 3.01201508e+002
-2.19059782e-003, 5.99604771e-002, 1.55829832e-001, 3.01253448e+002
-2.19057617e-003, 5.99604771e-002, 1.61722690e-001, 3.01220825e+002
-2.19058013e-003, 5.99604771e-002, 1.59758404e-001, 3.01192352e+002
-4.37878305e-003, 5.98404668e-002, 1.61722690e-001, 3.01167389e+002
-8.73497594e-003, 5.93611896e-002, 1.51901260e-001, 3.01313629e+002
-6.56125369e-003, 5.96406162e-002, 1.51901260e-001, 3.01377838e+002
-6.56126766e-003, 5.96406125e-002, 1.49936974e-001, 3.01477142e+002
-8.73498619e-003, 5.93611896e-002, 1.49936974e-001, 3.01407684e+002
-6.56128069e-003, 5.96406125e-002, 1.47972688e-001, 3.01519531e+002
-1.08971065e-002, 5.90025522e-002, 1.51901260e-001, 3.01273163e+002
